"idb.255852.d","NC"
"idb.255908.3","MI"
"idb.255935.d","TN"
"idb.255936.e","MA"
"idb.255938.0","CA"
"idb.255948.7","FL"
"idb.255951.f","FL"
"idb.255962.f","FL"
"idb.255966.b","FL"
"idb.255983.0","FL"
"idb.255986.5","FL"
"idb.256023.0","NY"
"idb.256032.0","KS"
"idb.256033.1","CO"
"idb.256036.4","GA"
"idb.256058.c","SC"
"idb.256069.e","PA"
"idb.256075.3","MA"
"idb.256096.e","KS"
"idb.256103.3","MD"
"idb.25611.31","NC"
"idb.256130.3","SC"
"idb.256175.2","DC"
"idb.256198.1","PA"
"idb.256281.a","VA"
"idb.256284.f","GA"
"idb.256302.0","GA"
"idb.256304.6","GA"
"idb.256322.2","PA"
"idb.256410.4","WA"
"idb.256425.2","MD"
"idb.256514.1","IL"
"idb.256545.5","LA"
"idb.256549.9","MI"
"idb.256592.f","IA"
"idb.256667.6","MN"
"idb.256766.6","NY"
"idb.256769.9","MN"
"idb.256771.0","VA"
"idb.256772.3","MA"
"idb.256774.5","VA"
"idb.256856.a","MA"
"idb.256859.5","CA"
"idb.256868.7","PA"
"idb.256928.2","AR"
"idb.257013.2","OH"
"idb.257037.4","NY"
"idb.257060.6","NY"
"idb.257108.9","MI"
"idb.257127.4","DC"
"idb.257157.3","CA"
"idb.257167.0","NY"
"idb.257296.d","ID"
"idb.257310.2","IL"
"idb.257312.0","IL"
"idb.257409.d","IN"
"idb.257410.5","IN"
"idb.257411.4","IN"
"idb.257413.6","IN"
"idb.257415.0","IN"
"idb.257681.f","PR"
"idb.257949.4","NY"
"idb.257990.0","MS"
"idb.257991.1","TN"
"idb.257992.2","AL"
"idb.257993.3","FL"
"idb.258041.a","VA"
"idb.258192.5","OH"
"idb.258202.f","NY"
"idb.258223.c","NC"
"idb.258264.f","PA"
"idb.258346.e","MI"
"idb.258410.a","KS"
"idb.258471.d","NJ"
"idb.258509.3","GA"
"idb.258518.3","OH"
"idb.258525.d","KY"
"idb.258527.f","KY"
"idb.258533.a","OH"
"idb.258550.f","MI"
"idb.258643.e","IL"
"idb.258644.9","TN"
"idb.258769.7","PA"
"idb.25879.31","PA"
"idb.258857.5","PA"
"idb.258879.9","PA"
"idb.258894.a","IL"
"idb.258898.6","MI"
"idb.258921.5","TX"
"idb.258945.7","OK"
"idb.258979.8","MI"
"idb.258980.e","WI"
"idb.258985.b","TN"
"idb.258986.8","TX"
"idb.259009.7","PA"
"idb.259029.5","PA"
"idb.259030.d","NY"
"idb.259040.a","FL"
"idb.259045.f","MA"
"idb.259053.8","OR"
"idb.259056.d","IL"
"idb.259104.b","OR"
"idb.259143.8","CA"
"idb.259178.0","CA"
"idb.259180.7","NY"
"idb.259181.6","NY"
"idb.259184.3","IA"
"idb.259234.b","LA"
"idb.259237.8","LA"
"idb.259256.f","CA"
"idb.259262.8","MD"
"idb.259263.9","LA"
"idb.259382.7","MN"
"idb.259478.5","IA"
"idb.259586.5","NY"
"idb.259614.d","PA"
"idb.259649.5","OH"
"idb.259659.4","NY"
"idb.259670.f","WI"
"idb.259676.9","WV"
"idb.259700.9","VA"
"idb.259805.3","LA"
"idb.259828.c","SC"
"idb.259870.1","TN"
"idb.259906.1","GA"
"idb.259907.0","GA"
"idb.259939.d","CO"
"idb.259956.4","OH"
"idb.259979.9","MI"
"idb.260001.5","TN"
"idb.260002.6","VT"
"idb.260023.5","TX"
"idb.260024.2","AZ"
"idb.260049.9","PA"
"idb.260053.2","IL"
"idb.260055.4","CA"
"idb.260056.7","MS"
"idb.260064.6","WI"
"idb.260088.4","MN"
"idb.260089.5","MN"
"idb.26009.3d","NC"
"idb.260096.b","ND"
"idb.260118.c","MS"
"idb.260120.7","MS"
"idb.260122.5","MS"
"idb.260126.1","MO"
"idb.260128.f","MO"
"idb.260130.6","MO"
"idb.260183.e","IL"
"idb.260185.8","NJ"
"idb.260198.4","MT"
"idb.260201.7","NJ"
"idb.260234.1","KY"
"idb.260235.0","GA"
"idb.260238.d","MD"
"idb.260293.c","MA"
"idb.260334.0","PA"
"idb.260369.8","OH"
"idb.260812.f","NE"
"idb.260894.1","NJ"
"idb.260896.3","NJ"
"idb.260899.c","NM"
"idb.26090.3d","SC"
"idb.260911.d","NY"
"idb.260912.e","NY"
"idb.260914.8","NY"
"idb.260917.b","NY"
"idb.260955.d","NY"
"idb.260957.f","LA"
"idb.261024.3","VA"
"idb.261037.1","NC"
"idb.261038.e","NC"
"idb.261055.5","ND"
"idb.261103.7","OH"
"idb.261108.c","IL"
"idb.261110.5","OK"
"idb.261112.7","MA"
"idb.261120.6","AZ"
"idb.261128.e","IL"
"idb.261132.5","KY"
"idb.261138.f","MI"
"idb.261174.7","MO"
"idb.261175.6","ID"
"idb.261189.5","OK"
"idb.261192.f","LA"
"idb.261219.f","VT"
"idb.261241.2","FL"
"idb.261277.7","MI"
"idb.261284.b","OH"
"idb.261323.7","OH"
"idb.261331.4","OH"
"idb.261343.1","OH"
"idb.261367.7","OK"
